-230.32738571238704,42.29288146641156,434
200.6434860364637,719.0150665637134,188
-540.791893185554,684.5994097960469,502
-910.4425343039018,674.5500137253606,477
-1150.2070113757864,669.8454009483788,472
570.8955174937626,665.8050834047557,223
-110.26050383258571,622.0925949754086,460
856.978917900823,598.5867578289686,124
-1097.795030851086,577.8666516147537,450
1134.2651603844818,577.0918548812481,197
197.26392971288993,585.1373786786136,188
-404.2208913462181,519.2926991471415,188
568.9611560578851,513.3672893873179,156
-1136.6529491394651,486.0570659665425,529
1255.5722025228665,463.92852893844935,170
1149.9521959649185,457.4282342678228,100
50.88681145583849,452.88856528229053,414
-282.49038816949997,385.88413869426984,454
392.9398306041589,362.9930788805308,235
709.2478103025228,376.7256509877359,474
-317.2748220314784,353.9942220764044,459
-862.760907232767,224.5159237233831,480
-46.23215550031436,222.53868045686391,188
503.2108120499064,219.9214194560063,474
-266.8034740351594,200.41983289548648,100
784.7254257970952,185.42511409704565,354
-1110.8715620742746,169.85218381445733,453
-118.34531293980757,-7.262651837038021,203
-999.5245639473914,157.48939622825648,118
1139.3345173721812,104.74314852511047,100
1020.4275022021016,0.24304712707120388,100
315.1181037816651,-18.00847520335939,131
-1023.5576121596622,-20.365991581636482,191
634.9905145141619,-56.61579042871782,429
-742.3059210072091,-112.49715779020649,272
-418.3580286416996,-135.6245965521353,458
470.46328308781125,-197.1680995035186,338
-95.8311675935911,-204.1511324211058,209
1200.8119848477122,-212.34567168821272,337
207.00143959805345,-238.81291419142732,444
-433.80257219054135,-304.51943983484153,195
-737.2085534432925,-342.38743195845984,501
-1100.847188545594,-364.42059492276996,484
1058.7496653421106,-366.9097732615012,254
-821.61578561987,-404.7969408690812,216
218.5832192436886,-413.85049652082716,198
588.8857184728054,-434.5630430943389,189
-158.62735376570714,-460.0315093505484,440
750.6948500933476,-513.9776023036101,336
462.69985835651056,-528.3165492329774,116
-436.20834376826133,-636.4489447079756,462
-657.4515621578481,-553.8217285328894,454
1054.5196090791758,-563.7772700629644,167
139.58043547241613,-640.2559233624595,100
-106.01613496045591,-649.4369626669234,467
-1096.6767008375364,-669.3971169125624,449
-806.0206979875901,-684.6829554930076,336
-23.126355327529655,-718.4050351168288,253
729.4489972751404,-721.5833295257213,162
378.2798524675977,-721.6166039643861,162
