-1080.6816362503857,-491.4361086010203
-856.320485096413,-427.08739699670616
-1216.600928682177,-449.77144207320083
-1172.3640360372672,-569.771991599018
-1081.816457163204,-353.2541971830232
-833.6303907202354,-600.6751497069495
-1061.5067346468613,-654.6828564847726
-710.6721351938999,-508.4877671370085
-946.7316134236792,-539.59450454967
-1239.8104000582903,-720.2977325648875
-1227.9683601974239,-346.2850629079138
-1057.2185237362853,-165.73504967816396
-862.3937608978728,-710.5621769035902
-1245.1406847699543,-208.8443216196905
-563.0380376130724,-486.5187387686419
-663.7818952629825,-691.2514175522668
-720.2087404169442,-329.191320719245
-837.1618830025994,-162.1989212888948
-518.068149969817,-683.8131739295575
-603.7985874263944,-585.0893014157263
-403.2109155288279,-483.50889246332366
-893.6968826935408,-321.5226299998381
-1181.816823785841,-97.86782005482496
-816.2279819578705,-49.078859805665715
-670.6903738352065,-217.53335797033262
-306.658579433608,-388.0993865132294
-495.5182609953377,-341.50508481777746
-168.4694863163006,-535.548384757012
-336.58354007641736,-587.6878814548476
-192.9472931018083,-250.85801628603244
-698.8146453235485,-117.31680610952561
-1110.4019708681951,84.551390285729
-951.1646933419427,-71.36965111351651
-627.5414416539774,27.157575231615116
-939.6756355097052,118.3739086051551
-937.0757866192743,264.674900424471
-220.67463739479106,-707.3786051874112
-444.2476773937948,-203.40209761488146
-497.47126388863876,-67.12368384033013
-1137.3022185252846,212.1572696213872
-286.69495555536383,-75.79848008010957
-169.56965352926883,-385.06432582728564
-740.9939209501892,159.00325646184754
-778.0724881170487,50.69127124136299
-37.00772927472657,-458.06580204182256
-91.2165346754195,-643.5894806209412
-456.32652127950786,156.8563481945909
39.60906857319179,-332.4739201166006
-797.9953326795682,290.08725924483275
-870.67387124097,377.7090617557648
-639.8607673589469,448.77139112483655
-1104.1299651226414,363.9739772554158
56.27772818384361,-628.8722652266127
226.5378904202583,-409.10896901839436
-605.558062114441,152.51872884817683
-381.16981417704477,-713.6039282190673
-359.9930776055937,20.118299777274316
217.40539976167474,-584.0928557355502
2.373738498024432,-219.13165087989458
125.02228928928976,-38.845111133505476
93.45684844791029,-516.484716382122
-1255.05417838588,117.80671430917295
173.7984302121371,-172.810911422761
-545.0861254520315,317.8973184553035
-299.9823496961137,176.83359790963783
-221.16492102459767,75.41000871267664
412.18986968217814,-386.0113390304829
-61.95595054516694,10.164105491165978
306.24357083588825,-238.00885251954904
100.77179117952105,82.04877871342768
-989.6162227770138,428.32655949676774
-401.2611172050442,308.04775006025085
173.0868831163036,-682.1394649628324
-326.331991308796,-254.96876988782267
-446.92398345066556,448.3095212388685
351.3138430492141,-671.7761608675074
-1113.6432923964142,603.3017265449942
503.3647584351836,-175.3058863442296
-117.08586756436793,-145.67523332968568
298.8084899886752,-132.45089978579188
409.5698677123728,-498.8670616520352
556.8355561265965,-389.6095884995758
-568.3030070766629,553.8006065119357
-818.0251597577454,522.3491580392599
245.07790287235758,8.524261456211919
466.43842495196753,-15.699998075477417
-473.04176204236364,629.2700854027471
531.7488244595797,-581.8759442228388
-653.3946017523507,252.93277820013458
-321.681462105945,587.2550329647005
683.2044320979746,-605.60816547194
-730.1173719767063,613.7293644175878
-119.12423176376628,181.52678629288954
-248.54207364869868,416.82252763114377
-974.8769200245574,623.9943426067479
-1182.1311435738035,486.99909050979574
-176.78508710363127,566.105359753935
-1248.1494169744872,395.4484494146284
634.6065060999035,-219.0252470142341
597.1935605698566,-42.936033901153586
769.5557847309609,-169.3601226820917
-62.56322116243021,365.6432564855948
-1247.0709565250227,627.8582444560074
364.59040311490355,97.729043210482
721.2951903776167,-405.49671066465595
110.72760102033766,222.21710740420275
552.1181143232737,167.3858313787683
486.35519797849093,-700.1176802803266
-144.59077360756817,283.805812889898
782.6496293290634,-516.3450456944155
282.406247497533,185.3192932718999
419.72548522148753,268.3340368340202
284.1597366104924,364.4499162552595
948.4175903029547,-616.8587932129675
466.0924939111828,-286.34477591145395
69.35302175529135,387.2384666890283
782.112131982879,-693.3974078603287
756.3586735946532,60.48270631545914
807.7513611735213,-55.419423989699915
605.572222870135,61.15910842145143
604.6590304899524,265.70924318222035
926.9042019972193,26.047989061809066
722.9281193532207,425.64619453633844
833.4455987640017,-262.36517797435
-60.49039075954465,478.72469204382963
1016.6975201738597,-247.86304936508344
111.46563245049843,513.0158775936981
-32.32642913772532,646.9575243839217
190.26076356884582,614.1874817672931
974.6603914017725,-92.7582128659325
789.67510860202,294.9112088710116
462.812923684262,367.0044465281264
862.1736331930182,-370.2033408347119
1071.650675121229,75.62012605266537
381.8745134006069,457.61014080396393
948.5334712849119,-480.42290017533264
1066.320566243215,-426.69603553476134
808.9581910099366,173.3046071968849
18.292080975045565,-108.93251920885574
274.18920541363076,532.1582196611859
1161.7094769636567,-218.36502070094969
400.00228441759526,603.9370849334018
1081.1448130409244,-604.296942090402
1107.298124081514,-50.21824704076188
964.8284347962058,138.8880570008914
170.5773486088679,-285.93136005169737
638.6144712082917,624.3718895343362
1186.2362086489466,-526.4292476439236
532.5248675792358,541.6421278106351
-6.841707211703119,271.4124015776053
862.4748198160275,631.2223281109714
899.1330255576976,466.6637320349718
1074.0255637676898,611.5387065802722
1033.78274016159,328.7758967259554
1183.3319877262743,239.48361821564612
1178.8431631349492,486.25242829432534
649.3251302686668,-494.91505392638516
566.9261824943151,439.193458573254
1019.3337612463959,-703.9962711639579
1112.8166399636955,-321.0943914577458
753.3176930591595,561.1065446263395
897.491684444079,356.06322755902283
1056.0618928848107,434.9478418909809
949.88425013153,241.8630430684569
